id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63
10.0,1e-15,1e-15,0.0007847066595242512,1e-15,1e-15,1e-15,1e-15,0.000934965299286857,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0005643839018178899,1e-15,1e-15,0.00047652500678797003,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.09296702221085541,1e-15,0.053481359903292724,0.017780977395849048,1e-15,1e-15,0.08028269000614723,0.042833847072356386,0.010361638494522553,1e-15,0.07265249431928017,0.14584486733513324,1e-15,0.49342993480136027,1e-15,0.035296279481289744,0.15810810303845127,0.00846030620844481,1e-15,0.15735070482804736,0.18477418470825827,1e-15,0.35453431008349556,0.0544656026466332,0.10766614718874047,0.2014522972682249,1e-15,0.07087900164365751,1e-15,0.011748582820138045,0.07980173278729213
11.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0024806613508030133,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0012085134914579679,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.16235620604467657,0.5506360343994744,1e-15,0.02499731829689109,0.015898864899730483,0.044622043983256664,1e-15,1e-15,0.08186612919755602,0.011575234946751549,0.21274246211233358,0.09782033203628124,0.14259481920015088,1e-15,0.48256807650328326,1e-15,1e-15,0.12694727667753158,0.012199202373618536,0.5874137030229392,1e-15,0.23786421864284135,1e-15,0.5234877279199455,0.14223582178572172,0.17337814720824235,1e-15,0.7094541699472685,0.4291510217781859,1e-15,0.0245354901762947,0.5992567292226105
12.0,1e-15,1e-15,0.00013941754103949968,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.003937773193754327,1e-15,0.0006141311839374763,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.83148562601453e-14,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.02129552161462436,0.16925379374397828,0.10234393304084995,0.06908261417025223,1e-15,0.016575150839393385,1e-15,0.08428389257011873,0.07956690017568294,0.030548715340217133,1e-15,0.00815502203454363,0.18288422348916036,0.13709661048702793,0.6191994703887175,1e-15,0.02024648814979516,0.1718704113286656,0.017398756392352173,0.0508099597032344,0.13148945782925323,0.04178466585939684,1e-15,0.03190198014008696,0.07750921660637634,0.16911742901194932,0.5957462547196494,0.06652199132821845,0.15268934584303176,0.10406421530669746,1e-15,0.16814433103795476
13.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0016303898235325654,1e-15,0.006458520998745157,1e-15,0.0012975802303927461,1e-15,1e-15,5.231385113894582e-12,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0005459192646217211,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.032075197242536886,0.14857411804578086,1e-15,0.2819410695942823,1e-15,0.17497039130111278,1e-15,1e-15,0.14508421828430065,0.3311145030161561,0.18507110738634222,0.5395249200934011,0.02011571247285707,0.5289748728460678,0.0699131147618088,0.03835820873148093,0.25508546364255646,0.19162391359886727,0.011396166068565397,0.08536701535218402,1e-15,1.2448617761063032,1e-15,0.39154276178111413,0.19357921785372328,0.33686716680867695,0.3060033503580913,0.09099156206873883,0.09129033502223591,1e-15,0.042661847994107854,0.04198846528471327
14.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0010123828390281708,1e-15,1e-15,1e-15,0.0008128499013566574,0.0007177253903716827,1e-15,1e-15,0.0010508524111872111,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.002553652846129129,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.03129593515185792,0.5229702010862098,0.030719760872406406,0.029912319994638985,1e-15,0.02221567290634542,0.11108671917479401,0.049942868662866576,0.05979736723062003,0.04354203746902942,1e-15,0.019799532291131544,0.09405214243275403,0.034084010292228004,0.3172357042942235,1e-15,0.035989097394192336,0.08867546504455998,0.006916775949439883,0.09750179328683414,0.26689256296933006,0.06475090710144198,1e-15,0.09438430659822396,0.16540553682890496,0.11806983506062659,0.3112858663098585,0.10685505906650887,0.36344901838303884,0.025160023157187246,0.014982167153471589,0.5285549557525637
15.0,1e-15,1e-15,1e-15,3.53534790235163e-15,1e-15,0.0014929233927912769,6.2340521458701724e-09,3.4655665564534177e-06,1e-15,0.0018338273684510807,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0017180742405072892,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.00015626392976886465,1.171562866517359e-07,1e-15,1e-15,1e-15,1e-15,0.00010984094447702042,1e-15,1e-15,0.3188034220455893,0.10030989421161511,0.015778491819218855,0.046474750446214096,1e-15,0.1059909792476353,0.08519527749479125,1e-15,1e-15,1e-15,0.03187511449354314,1e-15,0.12482853851821121,1e-15,0.13505295347208027,0.2807709211721301,0.027344084275343454,1e-15,1e-15,1e-15,1e-15,0.20717793307931218,1e-15,0.18240675139665294,0.27612608739762473,1e-15,1e-15,0.24510212190509148,0.05148802625132195,1e-15
16.0,1e-15,1e-15,1e-15,1e-15,1e-15,0.0020901113695131006,1e-15,1e-15,1e-15,1e-15,1e-15,7.843864447846161e-12,1e-15,0.004807311649737357,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.049319524451666e-15,1e-15,8.97095454664681e-05,1e-15,1e-15,1e-15,1e-15,4.589761086847204e-14,1e-15,1e-15,0.1347158124744541,0.3278357816985497,0.505519293529656,1e-15,1e-15,0.08784042567993301,1e-15,1e-15,0.08989875422655064,0.025144399472712773,1e-15,0.013564474428085472,0.0768252468242099,0.809778147719235,0.24438603062335937,0.04233926450552208,1e-15,0.2425800106555256,0.022133281002364998,0.5016051826292265,0.3335753803206967,1.137539653957305e-09,0.058707644261251524,0.5186362075356887,1e-15,0.17535106845018858,0.12623858838509364,0.6186886095806823,0.21572820118998645,0.3516105003418245,0.03531731558950078,0.32690025018092556
17.0,1e-15,1e-15,0.000504137253770299,1e-15,1e-15,1e-15,1e-15,0.0007810823792476698,1e-15,0.001836335633647097,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,2.071410300593559e-13,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,8.831691403182642e-05,1e-15,1e-15,1e-15,1e-15,1e-15,0.012752988336460812,0.14946535530746047,0.20526697669338143,0.0029452720395686327,0.0006783864464211387,0.041865009703337314,1e-15,0.09476865392118901,0.07028071548727967,0.012371238746743195,1e-15,0.006189834032205562,0.13969171213899026,0.0534306005827277,0.49773422983531884,1e-15,0.0720541138926558,0.17204752615996885,0.011161419516775087,0.02031832603557951,0.20436268326335177,0.03204227945685045,1e-15,0.18231757393574669,1e-15,0.15524484284843149,0.499399366506277,0.023035668096217467,0.101270077747637,0.17869752388558716,0.0006206849527894408,0.1334755735874877
18.0,1e-15,1e-15,1e-15,0.00023442076414915738,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.3591962627210094e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.004943240805872964,1e-15,1e-15,1e-15,1e-15,1e-15,0.017617228226657355,1e-15,0.052784482952145745,0.025363335072876615,0.006605023511215898,1e-15,0.19186438341841056,0.18605723973623436,1e-15,3.0408066190303744e-08,1e-15,0.0011405061938973813,0.2457598295802601,0.25421872771747345,1.0856653398084504,1e-15,0.14665252816027063,1e-15,1e-15,0.093928804323035,1e-15,0.22643918551125533,0.03506007419944522,0.004822929933721025,0.41030983127644394,1e-15,0.026993027087293897,0.11497036576268284,1e-15,0.43323064555961555,0.0660394685956269,1e-15
19.0,1e-15,1e-15,1e-15,1e-15,4.6278755281200175e-09,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.5708744736854224e-10,1e-15,1e-15,1e-15,0.00014068691217086193,1.3613880231704488e-05,1e-15,1e-15,6.807099806061789e-05,1e-15,1e-15,1e-15,1e-15,1e-15,0.003128412596738015,1e-15,1e-15,1e-15,1e-15,0.005948293248135905,0.22007664096036247,0.5404854145959309,0.10997610803289481,0.04052111549425462,0.0024441498572557846,0.10270944953177653,1e-15,0.315380723072837,0.3275576697369458,0.2036700608727056,0.33645985131858824,0.07413469141058762,0.47025661330182056,0.20718455818578452,0.02942823660140929,0.012162575701164014,0.6448392321973675,0.1459821701176099,0.018388845017074253,0.40983383657685735,0.2646108718148628,1e-15,0.22464544217856328,1e-15,0.4220943981768059,0.12281988538025942,0.0233458633898229,0.2618444926501243,0.2713331676601897,1e-15,0.20717375909681573
20.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.002618511909374629,1e-15,1e-15,1e-15,0.0010122578711942725,1e-15,1.9482957820080366e-09,1e-15,1e-15,1e-15,1e-15,7.5412693427231e-05,1e-15,1e-15,0.00012731804693899638,1e-15,1e-15,1e-15,0.0006951330633074504,5.881302245297302e-05,1e-15,1e-15,1e-15,1e-15,6.106653864836375e-10,0.07649128649364119,0.6087051122701694,0.05930071395062606,0.003307204017333853,0.0462038776021612,1e-15,1e-15,0.07521010803379989,0.12602071200577014,0.03405290710645726,1e-15,0.07159434848083818,0.08049371606200639,0.12205770877220863,0.27480196560491305,0.09602639610528246,0.11260909895165352,0.32514427450409317,0.011993559711468486,0.24771817297852486,0.22914646719655832,0.1592083913439992,1e-15,0.015100156192664546,0.07395648099575479,0.2771171680285329,1e-15,0.28924749166384034,0.4350698443147797,6.43534836619442e-06,0.05237842315138024,0.5971875445650534
21.0,1e-15,1e-15,1e-15,1e-15,4.616701930329878e-09,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.366781115750049e-10,1e-15,1e-15,1e-15,0.0001406838605255384,1.372826893929304e-05,1e-15,1e-15,6.79785261139182e-05,1e-15,1e-15,1e-15,1e-15,1e-15,0.0031284106745676217,1e-15,1e-15,1e-15,1e-15,0.007430652236035312,0.1972069680654374,0.5394178593756647,0.10957905298216121,0.04287280301699155,0.0035083527536724514,0.09016851743717016,1e-15,0.31997648985495286,0.32951758909257073,0.15616455229226456,0.34996130880210413,0.0840988153493304,0.4631803248844706,0.2439729264004562,0.027235518990838693,0.012099429733128093,0.6355538323893095,0.14691632808304525,0.014331072090010045,0.4087278081434232,0.2877533813114257,1e-15,0.17063409468271767,1e-15,0.43284932018089556,0.13657516588686158,0.016519873830369524,0.25473299946022454,0.26908595127324375,1e-15,0.18818258131189064
22.0,1e-15,1e-15,1e-15,1e-15,4.2415924668645335e-09,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.1341910650107885e-10,1e-15,1e-15,1e-15,0.0001405858801130366,1.7384237143979318e-05,1e-15,1e-15,6.495410378164838e-05,1e-15,1e-15,1e-15,1e-15,1e-15,0.0031283486379647066,1e-15,1e-15,1e-15,1e-15,0.005038596588492886,0.20930590159273413,0.5565118250073278,0.13956963612905185,0.044083673723165115,0.0016578257263226953,0.11533709492781272,1e-15,0.32314822362014156,0.34765198741379605,0.1861762887001551,0.35239568529405557,0.08125047635961011,0.47185154304515586,0.23429943865484731,0.02835888661024055,0.021668090299570824,0.6355951232123027,0.14985176331307756,0.005574128859158306,0.40688781829893084,0.27017538875250163,1e-15,0.21312524894718266,1e-15,0.42877200349649436,0.13786057444199237,0.006118431628969524,0.2594276187597156,0.28260362829670943,1e-15,0.1944142336562255
23.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0010385324552339478,1e-15,1e-15,0.0005405376355176232,1e-15,1e-15,1e-15,0.001266907366737347,1e-15,1e-15,1e-15,1e-15,7.015433074947066e-05,1e-15,1e-15,1e-15,1e-15,1e-15,2.8665833099245305e-05,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.06851809547599039,1e-15,1e-15,0.06715270558919721,1e-15,0.017937411297985654,1e-15,1e-15,0.07676768734840413,3.874155896967581e-08,0.3586297869763409,0.13673474123622834,1e-15,0.5131818428704125,1e-15,0.0036503516848821896,1e-15,0.12336477307834769,0.005806765198447887,0.23695116474931707,1e-15,0.3361502140115054,1e-15,1e-15,1e-15,0.15457708666189157,0.4450575559750824,0.2912365914106865,1e-15,1e-15,1e-15,1e-15
24.0,1e-15,1e-15,0.00010930413551305265,0.000347996674602303,1e-15,1e-15,1e-15,1e-15,1e-15,0.0015530451372728568,1e-15,0.00020078077926602948,1e-15,6.862866583433624e-11,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0013001721216436698,1e-15,1e-15,1e-15,0.00011129215667055181,1e-15,1e-15,1e-15,0.00014924287439947324,1e-15,0.05217059812336809,0.09694410976375975,1e-15,0.07990926103361135,1e-15,0.028075316236059546,1e-15,0.08087494919377611,0.023386414040023715,0.012760473675053398,1e-15,0.04685342937035089,0.2042528034089162,1e-15,0.6925498717440266,1e-15,1e-15,0.027760412054718034,0.00880037428922402,0.19379633795711068,0.17229246316523403,0.1126101084689062,1e-15,0.22461938639249124,0.04987347076947032,0.043421629064809196,0.6791877994530279,0.23765598920946737,0.06254883747108828,1e-15,0.03965743049011733,0.09580752239122213
25.0,1e-15,1e-15,1e-15,0.00020684918430326522,1e-15,0.001292364786261235,0.0003418976878073374,2.2435392438224822e-12,1e-15,0.0011688054481897225,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0016983240936689684,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.7191634930657633e-07,1e-15,1e-15,1e-15,1e-15,0.00013269620080218385,1e-15,0.22827399672309195,0.15744040666386086,0.10587540520864618,0.015173648119568466,0.02261618173862334,1e-15,0.07100308246651511,0.08775919998382789,0.04512884959995668,0.08706236397033025,0.03517690990796722,0.04484427627174846,1e-15,0.13994707129166759,1e-15,0.05334138497989501,0.23963409294290405,0.021745900118195185,1e-15,1e-15,0.053563373613363274,1e-15,0.18809608808858153,1e-15,0.16745125206622394,0.23534482478202107,1e-15,0.10679076316602415,0.08151471126177409,1e-15,0.192438592852791
26.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0001485460809186226,1e-15,1e-15,4.1889827114385e-05,1e-15,1e-15,1e-15,1e-15,0.00026995581558620214,1e-15,1e-15,1e-15,2.603834786782539e-06,1e-15,0.00026635501061650677,0.0007142950496670776,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.06823283965988876,1e-15,0.11398196686078618,0.1166548568597154,0.01581379556618158,0.017279616063839237,1e-15,1e-15,0.11866343072895136,2.6277898873303693e-08,0.3794584591626947,0.04080856661379587,0.09016262163991351,1e-15,0.30672582591239206,0.015895607382086195,1e-15,0.24104616912910345,0.023087972091643306,0.22614932619782624,0.17819248757707218,0.12734712831971703,0.020299184537869767,0.1797651389838881,1e-15,0.24866268707226924,0.27871494223485155,0.285891562562084,1e-15,0.1831273624191295,0.01560692814975075,1e-15
27.0,1e-15,6.034131438336216e-10,3.054830867425418e-14,1e-15,0.0014233433119626984,1e-15,1e-15,0.0018339577077735075,1e-15,1e-15,1e-15,0.0008071263091629972,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.3200155604188274e-05,1e-15,0.0009861062057387258,1e-15,1e-15,1e-15,1e-15,0.0010814047165454757,0.0002960593847378346,1e-15,1e-15,1e-15,1e-15,1e-15,0.05500511278266211,0.24914449831135144,1e-15,0.1478958288268516,0.03755985203595814,1e-15,0.001345096298229838,0.07199119204330823,0.12269771837765263,0.004554087348178247,1e-15,0.0053922665247526196,0.1344356581681983,0.36057726416656727,0.46523452129931014,1e-15,0.05937826819042864,0.2705305103566775,0.01486183068210799,0.15701138360881378,0.32579510931306493,0.01740546870739609,1e-15,0.25385462774954703,1e-15,0.2713813157088713,0.1879499216980619,0.18354043156955624,0.19908482168827465,1e-15,0.029706360860124167,0.25292212890054355
28.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0024806613508030133,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0012085134914579679,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.16358698694562518,0.5439560424632053,1e-15,0.023785627241541655,0.011417989006952851,0.04311951428100157,1e-15,1e-15,0.0891459249197607,0.011451591797935567,0.24063970060706366,0.09495297005700588,0.1399309945551933,0.00041294939155594703,0.4735837012215852,1e-15,1e-15,0.1385923517370513,0.012450211165674376,0.5887459138075203,1e-15,0.23082367593027042,1e-15,0.5130032447220535,0.16514248288469469,0.18891761123274056,1e-15,0.7109587161481389,0.4236875032861759,1e-15,0.022666527664610837,0.5919082104484263
